"_id",art_title,error,tool_name,tool_price,tool_star,url,part number,item weight,product dimensions,item model number,item package quantity,number of pieces,measurement system,included components,batteries included?,batteries required?,package dimensions,warranty description,size,number of handles,california residents,color,brand,manufacturer part number,oem part number,usage,style,material,certification,power source,batteries,voltage,torque,plug format,battery cell type,model,folding,head style,wattage,special features,pattern,national stock number,discontinued by manufacturer,assembled diameter,finish,handle material,cover included,shape,installation method,thickness,cutting diameter,blade length,type of bulb,vehicle service type,handle/lever placement,grit description,exterior,capacity description,tool tip description,accessory connection type,horsepower
5b6a89399fc5af34f8f3e3f9,"Estwing T3-12 Tinner's Hammer, Nylon Vinyl Shock Reduction Grip, 12-Ounce",0,Estwing,$51.70,5.0 out of 5 stars,https://www.amazon.com/Estwing-T3-12-Tinners-Reduction-12-Ounce/dp/B00DT0ORO8/ref=sr_1_941/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-941&keywords=hammer,T3-12,1.2 pounds,11 x 1.2 x 5.1 inches,T3-12,1,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89399fc5af34f8f3e3fa,,1,,,,https://www.amazon.com/Allied-Tools-31372-13-Ounce-Fiberglass/dp/B00F3IIJZW/ref=sr_1_942/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-942&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89399fc5af34f8f3e3fb,"Wilton WIL55830 Hammer (8 Lb, 30"" BASH Dead Blow)",0,Wilton,$92.64,2.5 out of 5 stars,https://www.amazon.com/Wilton-WIL55830-Hammer-BASH-Dead/dp/B00WH6JRZO/ref=sr_1_943/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-943&keywords=hammer,,8 pounds,31.5 x 8.5 x 3.5 inches,WIL55830,,,,,,,,,,,,,Wilton,WIL55830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89399fc5af34f8f3e3fc,"Garland 21002 Rawhide Replacement Hammer Face, Size-2",0,Garland,$18.80,5.0 out of 5 stars,https://www.amazon.com/Garland-21002-Rawhide-Replacement-Hammer/dp/B00DJPMBPK/ref=sr_1_944/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-944&keywords=hammer,21002,3.2 ounces,2 x 2 x 1.5 inches,21002,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89399fc5af34f8f3e3fd,Plumb Fiberglass Handled Brick Hammer 15 -Ounce,0,Apex Tool Group,$26.16,4.1 out of 5 stars,https://www.amazon.com/Plumb-Fiberglass-Handled-Hammer-Ounce/dp/B00002N5KD/ref=sr_1_945/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-945&keywords=hammer,11422,6 pounds,12.3 x 7.1 x 1.2 inches,11422,1,,,,,,,Limited Lifetime Warranty,,,Click here for Proposition 65 warning,Multi-Colored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89399fc5af34f8f3e3fe,"Stiletto Ti12SC Titanium 12 Smooth Face Hammer with a Curved 18"" Hickory Handle",1,Stiletto,,5.0 out of 5 stars,https://www.amazon.com/Stiletto-Ti12SC-Titanium-Smooth-Hickory/dp/B000KL0TIM/ref=sr_1_946/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-946&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e3ff,Wright Tool 9063 10-Pound 16-Inch Short Handle Sledge Hammers,1,Wright Tool,,,https://www.amazon.com/Wright-Tool-9063-10-Pound-16-Inch/dp/B0082R9PAE/ref=sr_1_947/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-947&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e400,"COOK Lead Hammer - Model: 116 Face Diameter: 1-9/16"" Handle Length: 9-1/2""",0,Cook,$37.58,4.0 out of 5 stars,https://www.amazon.com/COOK-Lead-Hammer-Diameter-Handle/dp/B00DHMJAFO/ref=sr_1_948/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-948&keywords=hammer,116,5 pounds,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e401,,1,,,,https://www.amazon.com/Armstrong-69-485-2-Pound-Copper-Hickory/dp/B0012WP4GK/ref=sr_1_949/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-949&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e402,"Stanley Proto J1312AVP Antivibe Ball Pein Hammer, 12-Ounce",0,Proto,$34.00,4.1 out of 5 stars,https://www.amazon.com/Stanley-J1312AVP-Antivibe-Hammer-12-Ounce/dp/B00H1LLW9O/ref=sr_1_950/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-950&keywords=hammer,J1312AVP,1.15 pounds,12.3 x 3.6 x 1.4 inches,J1312AVP,1,,,,,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e403,Groz 34531 Indestructible Handle Cross Pein Hammer with 3-Pound Head and 16-Inch Handle,0,Groz,$69.66,5.0 out of 5 stars,https://www.amazon.com/Groz-34531-Indestructible-3-Pound-16-Inch/dp/B00GUARGF6/ref=sr_1_951/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-951&keywords=hammer,34531,5.1 pounds,20 x 2 x 6 inches,34531,1,,,,,No,,,3 lb. Head,1,,Cross Pein,,,,,"16"" Handle",Stainless Steel,,Manual,,,,,,,,,,,,,,,,,,Straight,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e404,,1,,,,https://www.amazon.com/GearWrench-82240-Dead-Hammer-Polyurethane/dp/B00UM5ZAXU/ref=sr_1_952/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-952&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893a9fc5af34f8f3e405,"W. Rose RO3131-24 Brick Hammer, 24-Ounce",1,W. Rose,,,https://www.amazon.com/W-Rose-RO3131-24-Hammer-24-Ounce/dp/B00PS3US6K/ref=sr_1_953/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-953&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e406,"Estwing E3-8BP Ballpeen Hammer, 8 oz",0,Estwing,$29.99,5.0 out of 5 stars,https://www.amazon.com/Estwing-E3-8BP-Ballpeen-Hammer/dp/B001VXTREA/ref=sr_1_954/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-954&keywords=hammer,E3-8BP,8 ounces,10.8 x 3.1 x 1.2 inches,E3-8BP,1,,,,No,No,,,8 Ounce,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e407,,1,,,,https://www.amazon.com/Vaughan-R606M-Milled-Solid-Hammer/dp/B002ORGFRO/ref=sr_1_955/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-955&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e408,20LB Sledge Hammer,0,Truper Herramientas,$65.68,4.1 out of 5 stars,https://www.amazon.com/Truper-Herramientas-MD-20H-C-32430-Sledge/dp/B000A26FHK/ref=sr_1_956/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-956&keywords=hammer,MD20HC,21.5 pounds,36 x 8.9 x 3.1 inches,MD-20H-C/32430,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e409,"Link Handles 65751 Oval Eye Engineer's/Blacksmith's Handle for 3.5 lb. and Heavier Hammers, 16"" Length, Clear Lacquer, Fire Finish",1,Link Handles,$11.62,3.4 out of 5 stars,https://www.amazon.com/Link-Handles-65751-Engineers-Blacksmiths/dp/B000VZM3ZO/ref=sr_1_957/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-957&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e40a,,1,,,,https://www.amazon.com/Stanley-Tools-Wood-Handle-Hammer/dp/B00DF3KVAS/ref=sr_1_958/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-958&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e40b,Dalluge 7172 14 Ounce Titanium Hammer,0,Dalluge,$104.98,3.5 out of 5 stars,https://www.amazon.com/Dalluge-7172-Ounce-Titanium-Hammer/dp/B001GUZVIE/ref=sr_1_959/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-959&keywords=hammer,7172,2.25 pounds,,7172,1,,,,,,19.6 x 7 x 1.7 inches,Return for inspection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e40c,,1,,,,https://www.amazon.com/Nupla-30-025-Sledge-Hammers-Handle/dp/B002FCJFKM/ref=sr_1_960/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-960&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e40d,,1,,,,https://www.amazon.com/GARLAND-Rawhide-Faces-Diameter-Split-Head/dp/B00210DJHS/ref=sr_1_961/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-961&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893b9fc5af34f8f3e40e,,1,,,,https://www.amazon.com/AMTION-Lightweight-Double-Face-Gunsmithing-Household/dp/B01DLLWQNS/ref=sr_1_962/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052072&sr=1-962&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e40f,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529052072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e410,Izotr 50PCS M6 Hammer Nut Aluminum Connector T Fastener Sliding Nut Nickel Plated Carbon Steel For 4040 Aluminum Profile,1,iztor,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg41_1?ie=UTF8&adId=A02052682S8GTPLFVLUNA&url=https%3A%2F%2Fwww.amazon.com%2FAluminum-Connector-Fastener-Sliding-Profile%2Fdp%2FB072JXXYFR%2Fref%3Dsr_1_961_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529052079%26sr%3D1-961-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529052079&id=8776321432266318&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e411,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg41_2?ie=UTF8&adId=A08891963DTFG3MIO1J89&url=https%3A%2F%2Fwww.amazon.com%2FAMERICAN-53100-Diamond-Ground-Spline%2Fdp%2FB06XC5MWLX%2Fref%3Dsr_1_962_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529052079%26sr%3D1-962-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529052079&id=8776321432266318&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e412,,1,,,,https://www.amazon.com/Williams-JHW-48-Ounce-Dead-Hammer/dp/B001DNVS40/ref=sr_1_963/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-963&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e413,,1,,,,https://www.amazon.com/Nupla-BRS2-5-Classic-Hammer-Handle/dp/B00131VD8S/ref=sr_1_964/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-964&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e414,Spark Free Hammer 4lb Neon Orange Dead Blow Hammer,0,Voyager Tools,$14.46,5.0 out of 5 stars,https://www.amazon.com/Spark-Free-Hammer-Neon-Orange/dp/B00FBY1ANG/ref=sr_1_965/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-965&keywords=hammer,SF-RR-2014-02849A,5 pounds,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e415,,1,,,,https://www.amazon.com/16-Washington-Pattern-Brick-Hammer/dp/B00E0KUZ7Y/ref=sr_1_966/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-966&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e416,Welding Chipping Hammers - 62181 welding/chipping hammer full polish,0,Estwing,$32.14,4.3 out of 5 stars,https://www.amazon.com/Welding-Chipping-Hammers-welding-chipping/dp/B004F7LJAY/ref=sr_1_967/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-967&keywords=hammer,E3-WC,1.2 pounds,,62181,1,,,attachments,No,No,11.1 x 6.8 x 1.5 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e417,,1,,,,https://www.amazon.com/Wilton-41036-36-Inch-Unbreakable-Hammer/dp/B006MGN3WI/ref=sr_1_968/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-968&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893c9fc5af34f8f3e418,,1,,,,https://www.amazon.com/ATD-Tools-4082-3-Piece-Hammer/dp/B000M5YZBI/ref=sr_1_969/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-969&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893d9fc5af34f8f3e419,,1,,,,https://www.amazon.com/Graintex-BH1484-Brick-Hammer-Steel/dp/B0047T6BDA/ref=sr_1_970/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-970&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893d9fc5af34f8f3e41a,,1,,,,https://www.amazon.com/Ken-Tool-35317-Wood-Handled-Hammer/dp/B007QV23FG/ref=sr_1_971/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-971&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893d9fc5af34f8f3e41b,Craftsman 9-38461 4-Ounce Ball Pein Hammer,0,Craftsman,$19.64,4.1 out of 5 stars,https://www.amazon.com/Craftsman-9-38461-4-Ounce-Ball-Hammer/dp/B007KHE4DK/ref=sr_1_972/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-972&keywords=hammer,9-38461,7.2 ounces,12 x 8 x 7 inches,9-38461,1,,,,No,No,,Lifetime warranty,,,,,,,,,,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893d9fc5af34f8f3e41c,Brass Hammer - 16 oz.,0,Grip,$16.99,3.4 out of 5 stars,https://www.amazon.com/Grip-41230-Brass-Hammer-oz/dp/B0000AX9FE/ref=sr_1_973/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-973&keywords=hammer,41230,1.3 pounds,,41230,,,,,,,11.1 x 2.6 x 1 inches,,16,,,,,,,,,Brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893d9fc5af34f8f3e41d,"Williams HW-6064 Hammer 6-Point Wrench, 2-Inch",1,Williams,,,https://www.amazon.com/Williams-HW-6064-Hammer-6-Point-Wrench/dp/B00HQA1M72/ref=sr_1_974/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-974&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e41e,"SK Hand Tool 8616-3 Replacement Tip for 8616 Hammer, Tough Blue",1,SK Hand Tool,,,https://www.amazon.com/SK-Hand-Tool-8616-3-Replacement/dp/B001HWAKDC/ref=sr_1_975/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-975&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e41f,"Martin 168G Round Face Cross Peen Finishing Body Hammer with Wood Handle, 12"" Overall Length",1,Martin,,5.0 out of 5 stars,https://www.amazon.com/Martin-168G-Finishing-Hammer-Overall/dp/B001GUUWU6/ref=sr_1_976/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-976&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e420,,1,,,,https://www.amazon.com/Seymour-HB-3-3-Pound-Blacksmith-Hammer/dp/B001G5PERC/ref=sr_1_977/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-977&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e421,,1,,,,https://www.amazon.com/Lixie-Oz-Dead-Blow-Hammer/dp/B00VARM0E6/ref=sr_1_978/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-978&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e422,,1,,,,https://www.amazon.com/Multi-function-Universal-Screwdriver-Carpentry-Electrical/dp/B075XRRCDP/ref=sr_1_979/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-979&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e423,,1,,,,https://www.amazon.com/Graintex-CH1692-Ch16922-Hammer-Hickory/dp/B07198T1NR/ref=sr_1_980/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-980&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e424,,1,,,,https://www.amazon.com/Bauer-Hypermax-Lithium-Hammer-Drill/dp/B079349L6K/ref=sr_1_981/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-981&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e425,"Vaughan 150-30 TC702 Hickory Handle Ball Pein Hammer, 2-Ounce Head",0,Vaughan,$24.76,2.8 out of 5 stars,https://www.amazon.com/Vaughan-150-30-Hickory-Handle-2-Ounce/dp/B00G0PLLAW/ref=sr_1_982/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-982&keywords=hammer,150-30,4.8 ounces,10.2 x 6 x 3 inches,150-30,1,1,,,No,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893e9fc5af34f8f3e426,,1,,,,https://www.amazon.com/Stiletto-TBM14RSC-Mini-14-Replaceable-Titanium/dp/B000UE2BQ2/ref=sr_1_983/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-983&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e427,,1,,,,https://www.amazon.com/Stiletto-TB-MR-TiBone-Replacement-Milled/dp/B00008Z9ZA/ref=sr_1_984/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-984&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e428,Stanley 54-012 12-Ounce Ball Pein Hammer,0,Stanley,$15.02,3.6 out of 5 stars,https://www.amazon.com/Stanley-54-012-12-Ounce-Ball-Hammer/dp/B00004UDM0/ref=sr_1_985/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-985&keywords=hammer,54-012,1.02 pounds,13.2 x 1.2 x 3.6 inches,54-012,1,,,,,No,,Limited Lifetime Warranty: Stanley warrants this product to the original purchaser for its useful life against deficiencies in material and workmanship.,12-Ounce,,,Black,,,,,,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e429,,1,,,,https://www.amazon.com/ABC-Hammers-ABC3BFS-Fiberglass-3-Pound/dp/B00GGPYJZ0/ref=sr_1_986/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052079&sr=1-986&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e42a,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529052079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e42b,"AMERICAN TOOL/JORAN 77935 Diamond Ground 5/8"" x 8"" x 13"" Spline Shank Rotary Hammer Bit",1,Joran,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg42_1?ie=UTF8&adId=A08890721LZU4ANS3QU1M&url=https%3A%2F%2Fwww.amazon.com%2FAMERICAN-77935-Diamond-Ground-Spline%2Fdp%2FB06XC4VNKH%2Fref%3Dsr_1_985_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529052088%26sr%3D1-985-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529052088&id=4491251916335665&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a893f9fc5af34f8f3e42c,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg42_2?ie=UTF8&adId=A09295542VWTDNSIAK6R4&url=https%3A%2F%2Fwww.amazon.com%2FPressure-digital-Multifunctional-Flashlight-Emergencies%2Fdp%2FB072XGLXRT%2Fref%3Dsr_1_986_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529052088%26sr%3D1-986-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529052088&id=4491251916335665&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89409fc5af34f8f3e42d,Tradespro 831302 16 Ounce Hardwood Handled Claw Hammer,0,Tradespro,$11.51,5.0 out of 5 stars,https://www.amazon.com/Tradespro-831302-Hardwood-Handled-Hammer/dp/B0026K915C/ref=sr_1_987/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-987&keywords=hammer,831302,1.5 pounds,,831302,1,,,,,,13 x 1.6 x 1 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89409fc5af34f8f3e42e,,1,,,,https://www.amazon.com/Estwing-Bricklayers-Masons-Hammer-Masonary/dp/B00DT0OOQY/ref=sr_1_988/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-988&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89409fc5af34f8f3e42f,,1,,,,https://www.amazon.com/ImpressArt-Face-Chasing-Hammer-1-Inch/dp/B00C6BNB7U/ref=sr_1_989/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-989&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89409fc5af34f8f3e430,"Uxcell Rubber Coated Grip Replaceable Double Head Metal Hammer, 22cm",1,uxcell,,,https://www.amazon.com/Uxcell-Rubber-Coated-Replaceable-Double/dp/B00REH4SBE/ref=sr_1_990/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-990&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89409fc5af34f8f3e431,820155 Engineer's Hammer 1.76Lbs with Wooden Handle,1,Ironside,,,https://www.amazon.com/820155-Engineers-Hammer-1-76Lbs-Wooden/dp/B00A34MSAS/ref=sr_1_991/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-991&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a89419fc5af34f8f3e432,Ruthe 3015011219 Riveting Hammer with Hickory Handle,1,Ruthe,,,https://www.amazon.com/Ruthe-3015011219-Riveting-Hammer-Hickory/dp/B01GGD3NPS/ref=sr_1_992/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529052088&sr=1-992&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
